row.id,year,exposure,nb.rb,driver.age,drv.age,driver.gender,marital.status,yrs.licensed,yrs.lic,ncd.level,region,body.code,vehicle.age,veh.age,vehicle.value,seats,ccm,hp,weight,length,width,height,fuel.type,prior.claims,clm.count,clm.incurred
7936,2013,58%,NB,41,41,Male,Married,5,5,6,4,A,1,1,34.125,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
7937,2012,58%,NB,69,69,Male,Widow,1,1,1,4,A,3,3,31.7,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
7938,2013,50%,NB,69,69,Male,Widow,1,1,1,4,A,3,3,31.7,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
7939,2012,50%,NB,48,48,Female,Married,6,6,6,4,E,5,5,20,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
7940,2013,58%,NB,48,48,Female,Married,6,6,6,4,E,5,5,20,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
7941,2012,25%,RB,49,49,Female,Married,7,7,6,4,E,6,6,19.6,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
7942,2013,50%,NB,57,57,Male,Married,3,3,3,4,A,1,1,31.25,5,1560,90,1422,4.38,2.112,1.875,Diesel,2,0,0
7943,2012,58%,NB,57,57,Male,Married,3,3,3,4,A,1,1,31.25,5,1560,90,1422,4.38,2.112,1.875,Diesel,2,0,0
7944,2013,50%,NB,48,48,Male,Married,7,7,6,7,A,6,6,17.8,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
7945,2012,58%,NB,48,48,Male,Married,7,7,6,7,A,6,6,17.8,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
7946,2013,50%,NB,29,29,Male,Married,2,2,3,4,A,1,1,32.65,5,1753,110,1485,4.278,1.795,1.739,Diesel,0,0,0
7947,2012,58%,NB,29,29,Male,Married,2,2,3,4,A,1,1,32.65,5,1753,110,1485,4.278,1.795,1.739,Diesel,0,0,0
7948,2013,25%,RB,30,30,Male,Married,3,3,4,4,A,2,2,33.9,5,1753,110,1485,4.278,1.795,1.739,Diesel,0,0,0
7949,2012,50%,RB,31,31,Male,Married,2,2,3,4,E,7,7,15.5,2,1997,90,1260,4.137,1.724,1.81,Diesel,0,0,0
7950,2013,58%,RB,31,31,Male,Married,2,2,3,4,E,7,7,15.5,2,1997,90,1260,4.137,1.724,1.81,Diesel,0,0,0
7951,2012,25%,RB,32,32,Male,Married,3,3,4,4,E,8,8,16.66,2,1997,90,1260,4.137,1.724,1.81,Diesel,1,0,0
7952,2012,50%,NB,39,39,Female,Married,7,7,6,17,E,8,8,12.25,5,1248,75,1320,4.253,1.722,1.831,Diesel,2,0,0
7953,2013,58%,NB,39,39,Female,Married,7,7,6,17,E,8,8,12.25,5,1248,75,1320,4.253,1.722,1.831,Diesel,2,0,0
7954,2012,50%,NB,38,38,Male,Married,4,4,3,4,C,0,0,65.932,5,1968,122,1882,5.254,1.954,1.834,Diesel,0,0,0
7955,2013,8%,NB,38,38,Male,Married,4,4,1,4,C,0,0,65.932,5,1968,122,1882,5.254,1.954,1.834,Diesel,0,0,0
7956,2012,58%,NB,38,38,Male,Married,4,4,3,4,C,0,0,65.932,5,1968,122,1882,5.254,1.954,1.834,Diesel,0,0,0
7957,2013,25%,RB,39,39,Male,Married,5,5,4,4,C,1,1,57.2,5,1968,122,1882,5.254,1.954,1.834,Diesel,1,0,0
7958,2012,50%,RB,36,36,Male,Married,2,2,3,4,E,5,5,18.4,2,1997,90,1260,4.137,1.724,1.81,Diesel,0,0,0
7959,2013,58%,RB,36,36,Male,Married,2,2,3,4,E,5,5,18.4,2,1997,90,1260,4.137,1.724,1.81,Diesel,0,0,0
7960,2012,50%,RB,57,57,Male,Married,6,6,5,4,D,6,6,17.75,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,1,1447.47
7961,2013,58%,RB,57,57,Male,Married,6,6,5,4,D,6,6,17.75,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
7962,2012,50%,RB,26,26,Male,Married,6,6,6,4,A,5,5,19,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
7963,2013,58%,RB,26,26,Male,Married,6,6,6,4,A,5,5,19,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
7964,2012,25%,RB,27,27,Male,Married,7,7,6,4,A,6,6,21.6,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
7965,2013,50%,NB,33,33,Male,Married,1,1,1,16,A,4,4,22,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
7966,2012,58%,NB,33,33,Male,Married,1,1,1,16,A,4,4,22,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
7967,2013,50%,NB,41,41,Female,Married,6,6,1,4,D,0,0,30.28,3,1398,70,1090,3.864,1.816,1.721,Diesel,1,0,0
7968,2012,58%,NB,41,41,Female,Married,6,6,1,4,D,0,0,30.28,3,1398,70,1090,3.864,1.816,1.721,Diesel,1,1,1848.27
7969,2013,25%,RB,42,42,Female,Married,7,7,3,4,D,1,1,26.646,3,1398,70,1090,3.864,1.816,1.721,Diesel,2,0,0
7970,2012,50%,RB,64,64,Male,Married,7,7,4,4,A,2,2,31.25,5,1560,110,1444,4.38,2.112,1.875,Diesel,5,0,0
7971,2012,58%,RB,64,64,Male,Married,7,7,4,4,A,2,2,31.25,5,1560,110,1444,4.38,2.112,1.875,Diesel,5,0,0
7972,2012,25%,RB,65,65,Male,Married,8,8,5,4,A,3,3,35.2,5,1560,110,1444,4.38,2.112,1.875,Diesel,5,0,0
7973,2013,50%,NB,23,23,Male,Single,1,1,1,4,D,1,1,24,2,1248,90,1270,4.39,1.832,1.845,Diesel,0,1,59.32
7974,2012,58%,NB,23,23,Male,Single,1,1,1,4,D,1,1,24,2,1248,90,1270,4.39,1.832,1.845,Diesel,0,1,1150.62
7975,2012,50%,NB,46,46,Female,Married,3,3,4,4,C,8,8,19.4,4,2494,102,1845,5.255,1.76,1.695,Diesel,0,0,0
7976,2012,58%,NB,46,46,Female,Married,3,3,4,4,C,8,8,19.4,4,2494,102,1845,5.255,1.76,1.695,Diesel,0,0,0
7977,2012,50%,NB,49,49,Male,Married,2,2,3,4,D,9,9,13.1,2,1753,90,1410,4.278,1.795,1.739,Diesel,1,0,0
7978,2013,58%,NB,49,49,Male,Married,2,2,3,4,D,9,9,13.1,2,1753,90,1410,4.278,1.795,1.739,Diesel,1,0,0
7979,2012,50%,RB,57,57,Male,Married,4,4,1,16,A,1,1,32.5,5,1753,90,1485,4.297,1.795,1.814,Diesel,3,0,0
7980,2013,58%,RB,57,57,Male,Married,4,4,1,16,A,1,1,32.5,5,1753,90,1485,4.297,1.795,1.814,Diesel,3,0,0
7981,2012,25%,NB,40,40,Male,Married,3,3,4,4,C,1,1,39.9,5,2477,136,1760,5.075,1.75,1.775,Diesel,0,0,0
7982,2013,58%,NB,40,40,Male,Married,3,3,4,4,C,1,1,39.9,5,2477,136,1760,5.075,1.75,1.775,Diesel,0,0,0
7983,2012,50%,NB,42,42,Male,Married,3,3,4,4,A,5,5,27.45,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
7984,2013,58%,NB,42,42,Male,Married,3,3,4,4,A,5,5,27.45,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
7985,2012,25%,RB,43,43,Male,Married,4,4,3,4,A,6,6,29.5,5,1896,105,1446,4.405,1.802,1.833,Diesel,1,0,0
7986,2013,50%,RB,58,58,Male,Married,6,6,6,4,A,6,6,16.7,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
7987,2012,58%,RB,58,58,Male,Married,6,6,6,4,A,6,6,16.7,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
7988,2012,50%,NB,51,51,Female,Married,2,2,3,4,E,1,1,33.7,5,1461,85,1389,4.213,1.83,1.84,Diesel,1,0,0
7989,2013,58%,NB,51,51,Female,Married,2,2,3,4,E,1,1,33.7,5,1461,85,1389,4.213,1.83,1.84,Diesel,1,0,0
7990,2012,25%,RB,52,52,Female,Married,3,3,4,4,E,2,2,30.5,5,1461,85,1389,4.213,1.83,1.84,Diesel,4,0,0
7991,2012,50%,RB,40,40,Male,Married,5,5,6,4,A,7,7,14.25,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
7992,2012,58%,RB,40,40,Male,Married,5,5,6,4,A,7,7,14.25,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,1,917.06
7993,2013,50%,NB,43,43,Male,Married,2,2,3,4,A,1,1,34,5,1560,110,1444,4.38,2.112,1.875,Diesel,0,0,0
7994,2012,58%,NB,43,43,Male,Married,2,2,3,4,A,1,1,34,5,1560,110,1444,4.38,2.112,1.875,Diesel,0,0,0
7995,2013,50%,NB,46,46,Male,Married,2,2,6,4,D,3,3,19.1,2,2477,75,1370,4.81,1.69,1.97,Diesel,1,0,0
7996,2012,58%,NB,46,46,Male,Married,2,2,6,4,D,3,3,19.1,2,2477,75,1370,4.81,1.69,1.97,Diesel,1,0,0
7997,2013,25%,RB,47,47,Male,Married,3,3,6,4,D,4,4,20,2,2477,75,1370,4.81,1.69,1.97,Diesel,2,0,0
7998,2012,50%,RB,61,61,Male,Widow,8,8,6,16,A,8,8,11.9,5,1753,90,1485,4.297,1.795,1.814,Diesel,3,0,0
7999,2013,50%,NB,61,61,Male,Widow,8,8,6,16,A,0,0,39.235,5,1753,90,1485,4.278,1.795,1.739,Diesel,3,0,0
8000,2012,17%,RB,61,61,Male,Widow,8,8,6,16,A,8,8,11.9,5,1753,90,1485,4.297,1.795,1.814,Diesel,3,0,0
8001,2012,50%,NB,36,36,Male,Divorced,2,2,3,24,E,1,1,33.7,5,1461,85,1389,4.213,1.83,1.84,Diesel,0,1,830.34
8002,2013,58%,NB,36,36,Male,Divorced,2,2,3,24,E,1,1,33.7,5,1461,85,1389,4.213,1.83,1.84,Diesel,0,1,1149.6
8003,2013,25%,RB,37,37,Male,Divorced,3,3,2,24,E,2,2,30.5,5,1461,85,1389,4.213,1.83,1.84,Diesel,1,0,0
8004,2012,50%,NB,48,48,Male,Married,2,2,3,4,A,1,1,26,4,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
8005,2013,58%,NB,48,48,Male,Married,2,2,3,4,A,1,1,26,4,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
8006,2012,50%,RB,47,47,Male,Divorced,2,2,4,4,B,2,2,25.3,3,2476,94,1670,4.795,1.74,1.965,Diesel,1,0,0
8007,2013,58%,RB,47,47,Male,Divorced,2,2,4,4,B,2,2,25.3,3,2476,94,1670,4.795,1.74,1.965,Diesel,1,0,0
8008,2012,50%,RB,54,54,Male,Married,5,5,6,4,A,4,4,31.5,5,1896,105,1475,4.405,1.802,1.833,Diesel,2,0,0
8009,2013,58%,RB,54,54,Male,Married,5,5,6,4,A,4,4,31.5,5,1896,105,1475,4.405,1.802,1.833,Diesel,2,0,0
8010,2012,25%,RB,55,55,Male,Married,6,6,6,4,A,5,5,34.5,5,1896,105,1475,4.405,1.802,1.833,Diesel,2,0,0
8011,2012,50%,NB,48,48,Male,Married,3,3,3,4,A,1,1,26.4,4,1398,70,1190,3.864,1.716,1.721,Diesel,1,0,0
8012,2013,58%,NB,48,48,Male,Married,3,3,3,4,A,1,1,26.4,4,1398,70,1190,3.864,1.716,1.721,Diesel,1,0,0
8013,2013,50%,NB,40,40,Female,Married,1,1,1,4,A,7,7,15.2,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,1,92.43
8014,2012,58%,NB,40,40,Female,Married,1,1,1,4,A,7,7,15.2,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
8015,2012,50%,RB,38,38,Male,Married,2,2,3,4,A,1,1,28,5,1560,75,1422,4.38,1.81,1.84,Diesel,0,0,0
8016,2013,58%,RB,38,38,Male,Married,2,2,3,4,A,1,1,28,5,1560,75,1422,4.38,1.81,1.84,Diesel,0,0,0
8017,2012,25%,RB,39,39,Male,Married,3,3,4,4,A,2,2,30.6,5,1560,75,1422,4.38,1.81,1.84,Diesel,0,0,0
8018,2012,50%,NB,40,40,Male,Married,1,1,6,4,G,4,4,17,5,1248,75,1090,3.864,1.716,1.721,Diesel,0,0,0
8019,2013,58%,NB,40,40,Male,Married,1,1,6,4,G,4,4,17,5,1248,75,1090,3.864,1.716,1.721,Diesel,0,0,0
8020,2013,50%,RB,39,39,Male,Married,6,6,6,16,D,8,8,13.5,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
8021,2012,58%,RB,39,39,Male,Married,6,6,6,16,D,8,8,13.5,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
8022,2012,50%,RB,40,40,Male,Married,4,4,3,4,A,1,1,34.05,5,1560,92,1422,4.38,1.81,1.84,Diesel,1,1,78.94
8023,2013,58%,RB,40,40,Male,Married,4,4,3,4,A,1,1,34.05,5,1560,92,1422,4.38,1.81,1.84,Diesel,1,1,5003.12
8024,2013,8%,NB,26,26,Male,Single,1,1,1,4,A,0,0,52.903,5,1598,102,1552,4.405,1.802,1.833,Diesel,0,0,0
8025,2012,50%,NB,26,26,Male,Single,1,1,1,4,A,0,0,58.862,5,1598,102,1570,4.405,1.802,1.833,Diesel,0,1,16.41
8026,2013,58%,NB,26,26,Male,Single,1,1,1,4,A,0,0,58.862,5,1598,102,1570,4.405,1.802,1.833,Diesel,0,0,0
8027,2012,50%,NB,62,62,Male,Married,3,3,3,24,D,9,9,10.75,2,1870,80,1080,4.035,1.663,1.845,Diesel,1,0,0
8028,2013,58%,NB,62,62,Male,Married,3,3,3,24,D,9,9,10.75,2,1870,80,1080,4.035,1.663,1.845,Diesel,1,0,0
8029,2012,50%,RB,35,35,Female,Married,2,2,3,16,A,7,7,12.95,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
8030,2013,58%,RB,35,35,Female,Married,2,2,3,16,A,7,7,12.95,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
8031,2013,50%,NB,33,33,Male,Married,2,2,3,2,D,6,6,12,2,1248,75,1320,3.999,1.944,1.488,Diesel,0,0,0
8032,2012,58%,NB,33,33,Male,Married,2,2,3,2,D,6,6,12,2,1248,75,1320,3.999,1.944,1.488,Diesel,0,0,0
8033,2012,50%,RB,54,54,Male,Married,4,4,6,4,A,8,8,11.9,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
8034,2013,58%,RB,54,54,Male,Married,4,4,6,4,A,8,8,11.9,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
8035,2012,50%,RB,57,57,Female,Married,4,4,4,4,A,2,2,31.25,5,1560,110,1444,4.38,2.112,1.875,Diesel,2,0,0
8036,2013,58%,RB,57,57,Female,Married,4,4,4,4,A,2,2,31.25,5,1560,110,1444,4.38,2.112,1.875,Diesel,2,0,0
8037,2012,25%,RB,58,58,Female,Married,5,5,5,4,A,3,3,35.2,5,1560,110,1444,4.38,2.112,1.875,Diesel,4,0,0
8038,2012,50%,RB,27,27,Female,Married,2,2,1,4,A,6,6,16.05,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
8039,2013,58%,RB,27,27,Female,Married,2,2,1,4,A,6,6,16.05,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
8040,2012,50%,RB,47,47,Male,Married,4,4,6,4,A,8,8,11.9,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
8041,2013,58%,RB,47,47,Male,Married,4,4,6,4,A,8,8,11.9,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
8042,2012,50%,NB,37,37,Male,Married,1,1,1,4,A,0,0,38.35,5,1560,90,1425,4.38,2.112,1.875,Diesel,0,0,0
8043,2013,58%,NB,37,37,Male,Married,1,1,1,4,A,0,0,38.35,5,1560,90,1425,4.38,2.112,1.875,Diesel,0,0,0
8044,2012,25%,RB,38,38,Male,Married,2,2,3,4,A,1,1,33.748,5,1560,90,1425,4.38,2.112,1.875,Diesel,0,0,0
8045,2012,25%,RB,54,54,Male,Married,3,3,4,2,E,2,2,25.75,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
8046,2013,50%,NB,52,52,Male,Married,6,6,5,4,D,5,5,17.6,2,1248,75,1320,4.633,1.722,1.817,Diesel,1,0,0
8047,2012,58%,NB,52,52,Male,Married,6,6,5,4,D,5,5,17.6,2,1248,75,1320,4.633,1.722,1.817,Diesel,1,0,0
8048,2013,50%,NB,70,70,Male,Married,6,6,6,4,E,6,6,15.95,5,1910,105,1330,4.253,1.722,1.831,Diesel,0,0,0
8049,2012,58%,NB,70,70,Male,Married,6,6,6,4,E,6,6,15.95,5,1910,105,1330,4.253,1.722,1.831,Diesel,0,0,0
8050,2012,50%,NB,33,33,Male,Married,1,1,1,4,D,1,1,29.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,2,171.97
8051,2013,58%,NB,33,33,Male,Married,1,1,1,4,D,1,1,29.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
8052,2012,50%,RB,47,47,Male,Married,2,2,3,4,A,4,4,28.9,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
8053,2013,58%,RB,47,47,Male,Married,2,2,3,4,A,4,4,28.9,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
8054,2012,8%,NB,34,34,Male,Married,2,2,3,4,C,3,3,38.3,5,2499,136,1905,5.035,1.8,1.735,Diesel,0,0,0
8055,2013,50%,NB,34,34,Male,Married,2,2,3,4,C,3,3,44,5,2499,136,1775,5.035,1.72,1.645,Diesel,0,0,0
8056,2012,58%,NB,34,34,Male,Married,2,2,3,4,C,3,3,44,5,2499,136,1775,5.035,1.72,1.645,Diesel,0,1,47.02
8057,2012,50%,NB,60,60,Male,Married,3,3,4,16,D,1,1,30.25,5,1461,85,1389,4.213,1.83,1.84,Diesel,3,0,0
8058,2013,58%,NB,60,60,Male,Married,3,3,4,16,D,1,1,30.25,5,1461,85,1389,4.213,1.83,1.84,Diesel,3,0,0
8059,2012,50%,NB,34,34,Male,Married,6,6,6,4,A,5,5,20,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
8060,2013,58%,NB,34,34,Male,Married,6,6,6,4,A,5,5,20,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
8061,2010,50%,NB,36,36,Male,Married,3,3,1,16,A,3,3,20.75,3,1398,70,1090,3.864,1.816,1.721,Diesel,3,0,0
8062,2010,58%,NB,36,36,Male,Married,3,3,1,16,A,3,3,20.75,3,1398,70,1090,3.864,1.816,1.721,Diesel,3,0,0
8063,2010,25%,RB,37,37,Male,Married,4,4,3,16,A,4,4,21.7,3,1398,70,1090,3.864,1.816,1.721,Diesel,3,0,0
8064,2010,50%,NB,58,58,Male,Married,4,4,6,4,A,5,5,17.8,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
8065,2010,58%,NB,58,58,Male,Married,4,4,6,4,A,5,5,17.8,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
8066,2010,25%,RB,59,59,Male,Married,5,5,6,4,A,6,6,19.5,5,1248,70,1285,4.322,1.684,1.801,Diesel,1,0,0
8067,2010,50%,NB,36,36,Female,Married,5,5,6,4,D,4,4,21,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
8068,2010,58%,NB,36,36,Female,Married,5,5,6,4,D,4,4,21,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
8069,2010,25%,RB,37,37,Female,Married,6,6,6,4,D,5,5,18,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
8070,2010,50%,RB,59,59,Male,Married,3,3,4,4,A,2,2,29,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
8071,2010,58%,RB,59,59,Male,Married,3,3,4,4,A,2,2,29,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
8072,2010,25%,RB,60,60,Male,Married,4,4,5,4,A,3,3,26.7,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
8073,2010,50%,NB,44,44,Male,Married,3,3,1,4,A,3,3,25.6,5,1753,110,1485,4.278,1.795,1.739,Diesel,1,0,0
8074,2010,58%,NB,44,44,Male,Married,3,3,1,4,A,3,3,25.6,5,1753,110,1485,4.278,1.795,1.739,Diesel,1,0,0
8075,2010,50%,NB,38,38,Male,Married,1,1,1,2,A,1,1,34,5,1560,110,1444,4.38,2.112,1.875,Diesel,0,0,0
8076,2010,58%,NB,38,38,Male,Married,1,1,1,2,A,1,1,34,5,1560,110,1444,4.38,2.112,1.875,Diesel,0,0,0
8077,2010,50%,NB,43,43,Male,Married,2,2,1,4,A,2,2,25.05,5,1753,90,1440,4.544,1.795,1.981,Diesel,0,0,0
8078,2010,58%,NB,43,43,Male,Married,2,2,1,4,A,2,2,25.05,5,1753,90,1440,4.544,1.795,1.981,Diesel,0,0,0
8079,2010,50%,NB,30,30,Female,Married,2,2,4,4,E,1,1,30.95,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
8080,2010,58%,NB,30,30,Female,Married,2,2,4,4,E,1,1,30.95,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
8081,2010,50%,NB,38,38,Male,Married,2,2,3,4,A,5,5,19,5,1461,70,1085,4.035,1.663,1.855,Diesel,2,0,0
8082,2010,58%,NB,38,38,Male,Married,2,2,3,4,A,5,5,19,5,1461,70,1085,4.035,1.663,1.855,Diesel,2,0,0
8083,2010,50%,NB,29,29,Male,Married,3,3,4,4,E,6,6,19.25,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
8084,2010,58%,NB,29,29,Male,Married,3,3,4,4,E,6,6,19.25,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
8085,2010,50%,RB,49,49,Male,Married,3,3,4,2,E,2,2,28.25,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
8086,2010,58%,RB,49,49,Male,Married,3,3,4,2,E,2,2,28.25,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
8087,2010,25%,RB,50,50,Male,Married,4,4,5,2,E,3,3,28.3,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
8088,2010,50%,RB,50,50,Male,Married,2,2,2,4,D,1,1,30.25,5,1461,105,1430,4.213,1.83,1.84,Diesel,1,0,0
8089,2010,58%,RB,50,50,Male,Married,2,2,2,4,D,1,1,30.25,5,1461,105,1430,4.213,1.83,1.84,Diesel,1,0,0
8090,2010,50%,NB,31,31,Male,Married,1,1,1,4,E,2,2,28.25,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
8091,2010,58%,NB,31,31,Male,Married,1,1,1,4,E,2,2,28.25,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
8092,2010,25%,RB,32,32,Male,Married,2,2,3,4,E,3,3,28.3,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
8093,2010,50%,NB,43,43,Male,Married,1,1,1,4,C,5,5,25.5,5,2488,133,1665,5.09,1.825,1.83,Diesel,0,0,0
8094,2010,58%,NB,43,43,Male,Married,1,1,1,4,C,5,5,25.5,5,2488,133,1665,5.09,1.825,1.83,Diesel,0,1,16.97
8095,2010,50%,NB,38,38,Male,Married,2,2,1,16,D,12,12,16.45,2,2461,88,1580,4.707,1.84,1.94,Diesel,2,0,0
8096,2010,58%,NB,38,38,Male,Married,2,2,1,16,D,12,12,16.45,2,2461,88,1580,4.707,1.84,1.94,Diesel,2,1,333.62
8097,2010,42%,RB,40,40,Female,Divorced,4,4,6,4,B,5,5,20,3,2476,94,1670,4.795,1.74,1.965,Diesel,5,0,0
8098,2010,67%,RB,40,40,Female,Divorced,4,4,6,4,B,5,5,20,3,2476,94,1670,4.795,1.74,1.965,Diesel,5,0,0
8099,2010,17%,RB,41,41,Female,Divorced,5,5,6,4,B,6,6,18.9,3,2476,94,1670,4.795,1.74,1.965,Diesel,6,0,0
8100,2010,42%,NB,53,53,Male,Married,6,6,6,4,D,5,5,18.25,2,1461,85,1130,4.035,1.672,1.825,Diesel,2,0,0
8101,2010,67%,NB,53,53,Male,Married,6,6,6,4,D,5,5,18.25,2,1461,85,1130,4.035,1.672,1.825,Diesel,2,0,0
8102,2010,50%,RB,35,35,Female,Married,3,3,4,2,A,1,1,30.7,5,1753,110,1485,4.278,1.795,1.739,Diesel,0,0,0
8103,2010,58%,RB,35,35,Female,Married,3,3,4,2,A,1,1,30.7,5,1753,110,1485,4.278,1.795,1.739,Diesel,0,0,0
8104,2010,25%,RB,36,36,Female,Married,4,4,3,2,A,2,2,33.9,5,1753,110,1485,4.278,1.795,1.739,Diesel,2,0,0
8105,2010,50%,NB,31,31,Female,Married,1,1,1,4,D,1,1,24,2,1248,75,1090,3.864,1.716,1.721,Diesel,0,0,0
8106,2010,58%,NB,31,31,Female,Married,1,1,1,4,D,1,1,24,2,1248,75,1090,3.864,1.716,1.721,Diesel,0,0,0
8107,2010,50%,NB,42,42,Male,Married,7,7,6,4,E,8,8,9.947,5,2476,99,1890,5.125,1.92,1.925,Diesel,1,0,0
8108,2010,58%,NB,42,42,Male,Married,7,7,6,4,E,8,8,9.947,5,2476,99,1890,5.125,1.92,1.925,Diesel,1,0,0
8109,2010,50%,NB,26,26,Male,Married,1,1,1,4,B,6,6,13.25,3,2476,100,1785,5.415,1.82,1.9,Diesel,0,0,0
8110,2010,58%,NB,26,26,Male,Married,1,1,1,4,B,6,6,13.25,3,2476,100,1785,5.415,1.82,1.9,Diesel,0,0,0
8111,2010,42%,NB,66,66,Male,Married,1,1,2,4,F,6,6,16.2,3,2476,94,1440,4.795,1.74,1.965,Diesel,0,0,0
8112,2010,67%,NB,66,66,Male,Married,1,1,2,4,F,6,6,16.2,3,2476,94,1440,4.795,1.74,1.965,Diesel,0,0,0
8113,2010,42%,NB,66,66,Male,Married,1,1,6,4,F,6,6,11.921,3,2476,100,1540,5.415,1.82,1.9,Diesel,0,0,0
8114,2010,67%,NB,66,66,Male,Married,1,1,6,4,F,6,6,11.921,3,2476,100,1540,5.415,1.82,1.9,Diesel,0,0,0
8115,2010,50%,NB,33,33,Male,Married,2,2,3,4,A,1,1,26.85,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
8116,2010,58%,NB,33,33,Male,Married,2,2,3,4,A,1,1,26.85,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
8117,2010,42%,NB,29,29,Male,Married,2,2,3,4,E,1,1,32,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
8118,2010,67%,NB,29,29,Male,Married,2,2,3,4,E,1,1,32,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,1,1007.16
8119,2010,17%,RB,30,30,Male,Married,3,3,2,4,E,2,2,29.5,2,1248,75,1190,3.864,1.716,1.721,Diesel,1,0,0
8120,2010,50%,NB,27,27,Female,Married,2,2,1,4,D,3,3,19.1,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
8121,2010,58%,NB,27,27,Female,Married,2,2,1,4,D,3,3,19.1,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
8122,2010,42%,NB,37,37,Male,Married,3,3,3,4,A,2,2,31,5,1896,105,1415,4.405,1.802,1.833,Diesel,5,0,0
8123,2010,67%,NB,37,37,Male,Married,3,3,3,4,A,2,2,31,5,1896,105,1415,4.405,1.802,1.833,Diesel,5,0,0
8124,2010,50%,NB,36,36,Male,Married,5,5,6,4,D,7,7,18.5,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
8125,2010,58%,NB,36,36,Male,Married,5,5,6,4,D,7,7,18.5,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
